"phase","parPri","parPub","trial","predResp","corr","phaseNum","trialType","block","excInh","ctrlType"
"ph1",6544690,"BLIND",36,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",37,1,0,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",38,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",39,0,0,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",40,1,0,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",41,1,0,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",42,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",43,0,0,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",44,1,0,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",45,1,1,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",46,1,0,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",47,1,1,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",48,0,1,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",49,1,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",50,1,0,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",51,0,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",52,1,0,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",53,0,1,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",54,1,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",55,1,1,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",56,0,0,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",57,0,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",58,1,0,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",59,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",60,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",61,0,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",62,1,1,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6544690,"BLIND",63,1,0,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6544690,"BLIND",64,1,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",1,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",2,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",3,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",4,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",5,0,1,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",6,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",7,0,1,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",8,0,0,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",9,0,0,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",10,0,1,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",11,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",12,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",13,0,1,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",14,1,1,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",15,1,1,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",16,0,1,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",17,0,1,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",18,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",19,1,1,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",20,0,1,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",21,1,1,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",22,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",23,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",24,1,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",25,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",26,0,1,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",27,1,1,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",28,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",29,1,1,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",30,0,1,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",31,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",32,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",33,0,1,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",34,1,1,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",35,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",36,0,1,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",37,1,0,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",38,1,1,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",39,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",40,0,1,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",41,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",42,1,1,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",43,0,1,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",44,0,1,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",45,1,0,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",46,1,0,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",47,0,0,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",48,1,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",49,1,0,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",50,1,1,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",51,1,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",52,0,1,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",53,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",54,1,0,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",55,1,1,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",56,0,1,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",57,0,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",58,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",59,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",60,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",61,1,0,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",62,0,0,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6540979,"BLIND",63,1,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6540979,"BLIND",64,1,0,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",1,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",2,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",3,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",4,0,0,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",5,0,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",6,1,0,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",7,0,0,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",8,0,0,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",9,0,0,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",10,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",11,0,1,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",12,0,0,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",13,0,1,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",14,0,0,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",15,1,0,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",16,0,0,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",17,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",18,0,1,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",19,1,0,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",20,0,0,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",21,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",22,1,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",23,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",24,0,0,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",25,0,0,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",26,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",27,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",28,1,0,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",29,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",30,0,0,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",31,1,0,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",32,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",33,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",34,0,0,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",35,0,1,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",36,0,1,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",37,1,0,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",38,0,0,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",39,0,1,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",40,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",41,0,1,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",42,1,1,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",43,1,0,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",44,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",45,1,0,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",46,0,0,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",47,1,0,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",48,0,0,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",49,1,0,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",50,0,1,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",51,0,0,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",52,1,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",53,0,1,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",54,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",55,0,0,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",56,1,0,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",57,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",58,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",59,0,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",60,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",61,0,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",62,1,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6535841,"BLIND",63,1,1,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6535841,"BLIND",64,0,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",1,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",2,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",3,0,1,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",4,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",5,0,1,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",6,0,0,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",7,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",8,1,0,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",9,0,1,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",10,1,1,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",11,0,0,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",12,0,1,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",13,0,0,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",14,1,0,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",15,0,1,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",16,1,1,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",17,1,0,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",18,1,1,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",19,0,0,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",20,0,1,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",21,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",22,1,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",23,0,0,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",24,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",25,1,0,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",26,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",27,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",28,0,0,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",29,1,1,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",30,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",31,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",32,1,0,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",33,1,0,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",34,0,1,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",35,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",36,0,0,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",37,0,1,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",38,1,1,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",39,1,0,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",40,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",41,0,0,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",42,1,1,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",43,1,0,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",44,1,0,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",45,0,0,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",46,1,1,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",47,1,0,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",48,1,0,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",49,0,0,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",50,0,1,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",51,1,1,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",52,1,0,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",53,0,0,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",54,0,1,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",55,1,0,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",56,0,0,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",57,1,0,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",58,1,1,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",59,0,1,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",60,1,1,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",61,1,0,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",62,0,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6535856,"BLIND",63,0,0,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6535856,"BLIND",64,1,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",1,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",2,1,0,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",3,0,0,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",4,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",5,0,0,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",6,1,0,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",7,0,0,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",8,0,1,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",9,0,0,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",10,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",11,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",12,0,1,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",13,0,1,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",14,1,1,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",15,1,0,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",16,1,1,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",17,1,0,1,"e1+",5,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",18,1,0,1,"Ee4+",5,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",19,1,1,1,"Ie1-",5,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",20,0,0,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",21,1,0,1,"Ie1-",6,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",22,1,1,1,"Ee4+",6,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",23,1,1,1,"e1+",6,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",24,0,1,1,"e4-",6,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",25,1,1,1,"e1+",7,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",26,1,0,1,"Ie1-",7,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",27,0,1,1,"e4-",7,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",28,0,0,1,"Ee4+",7,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",29,0,1,1,"e4-",8,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",30,1,0,1,"Ie1-",8,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",31,1,1,1,"e1+",8,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",32,1,1,1,"Ee4+",8,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",33,1,1,1,"Ee4+",9,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",34,1,0,1,"e4-",9,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",35,1,1,1,"e1+",9,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",36,1,0,1,"Ie1-",9,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",37,1,1,1,"e1+",10,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",38,1,0,1,"Ie1-",10,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",39,0,1,1,"e4-",10,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",40,0,0,1,"Ee4+",10,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",41,1,1,1,"e1+",11,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",42,0,0,1,"Ee4+",11,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",43,1,0,1,"Ie1-",11,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",44,0,1,1,"e4-",11,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",45,0,1,1,"Ie1-",12,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",46,0,1,1,"e4-",12,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",47,1,1,1,"e1+",12,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",48,1,1,1,"Ee4+",12,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",49,1,1,1,"e1+",13,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",50,1,1,1,"Ee4+",13,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",51,0,1,1,"Ie1-",13,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",52,0,1,1,"e4-",13,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",53,0,1,1,"Ie1-",14,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",54,1,1,1,"Ee4+",14,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",55,1,1,1,"e1+",14,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",56,0,1,1,"e4-",14,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",57,1,0,1,"Ee4+",15,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",58,1,0,1,"e1+",15,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",59,1,1,1,"Ie1-",15,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",60,0,0,1,"e4-",15,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",61,1,1,1,"Ee4+",16,"Inh","pre. (E & I)"
"ph1",6536245,"BLIND",62,1,1,1,"e1+",16,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",63,0,1,1,"Ie1-",16,"Exc","pre. (E & I)"
"ph1",6536245,"BLIND",64,0,1,1,"e4-",16,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",1,1,1,1,"e1+",1,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",2,1,0,1,"e4-",1,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",3,1,1,1,"Ee4+",1,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",4,1,0,1,"Ie1-",1,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",5,1,1,1,"Ee4+",2,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",6,1,1,1,"e1+",2,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",7,1,0,1,"e4-",2,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",8,1,0,1,"Ie1-",2,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",9,1,1,1,"Ee4+",3,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",10,1,0,1,"Ie1-",3,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",11,1,0,1,"e4-",3,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",12,1,1,1,"e1+",3,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",13,1,0,1,"e1+",4,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",14,1,0,1,"Ee4+",4,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",15,1,1,1,"e4-",4,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",16,1,1,1,"Ie1-",4,"Exc","pre. (E & I)"
"ph1",6536252,"BLIND",17,1,0,1,"e4-",5,"Inh","pre. (E & I)"
"ph1",6536252,"BLIND",18,1,1,1,"e1+",5,"Exc","pre. (E & I)"
